"","AGB100","FIS100","IPB107","IPB108","IPB111","IPB112","KPM130","MAT100","BIO100","EKO100","IPB100","IPB106","KIM101","KOM201","MAT103","CLASS"
"12","A","D","BC","BC","BC","A","BC","C","D","D","B","B","C","B","D","HighRisk"
"38","A","C","C","D","B","A","D","E","D","D","A","C","D","C","E","MediumRisk"
"5","A","C","AB","A","BC","E","B","D","C","C","AB","B","C","B","D","HighRisk"
"46","A","B","A","B","AB","A","B","B","B","C","AB","A","BC","BC","B","MediumRisk"
"34","A","C","B","C","B","A","BC","D","C","C","AB","BC","D","BC","D","LowRisk"
