"","AGB100","FIS100","IPB107","IPB108","IPB111","IPB112","KPM130","MAT100","BIO100","EKO100","IPB100","IPB106","KIM101","KOM201","MAT103","CLASS"
"13","A","C","BC","A","B","A","B","BC","D","E","AB","AB","D","C","C","HighRisk"
"42","A","C","AB","B","AB","A","AB","BC","D","AB","B","B","C","AB","C","MediumRisk"
"39","A","AB","AB","AB","AB","A","B","AB","B","A","A","AB","C","D","C","MediumRisk"
"36","B","BC","B","B","B","A","AB","B","BC","B","A","AB","D","A","C","MediumRisk"
"17","A","C","B","A","AB","B","C","C","D","C","D","A","B","AB","D","HighRisk"
