"","AGB100","FIS100","IPB107","IPB108","IPB111","IPB112","KPM130","MAT100","BIO100","EKO100","IPB100","IPB106","KIM101","KOM201","MAT103","CLASS"
"9","A","D","C","BC","C","A","BC","BC","D","C","B","B","C","BC","D","HighRisk"
"2","A","C","B","BC","AB","A","BC","C","D","D","A","AB","D","BC","D","HighRisk"
"11","A","BC","AB","A","AB","A","B","BC","BC","BC","AB","AB","C","AB","D","HighRisk"
"31","A","B","A","B","AB","B","AB","AB","A","A","A","A","B","AB","B","LowRisk"
"28","A","AB","A","A","AB","A","B","A","AB","A","A","A","B","A","B","LowRisk"
