"","MAT100","MAT221","CLASS"
"11","AB","BC","BAIK"
"70","E","D","CUKUP"
"15","AB","BC","BAIK"
"30","BC","BC","CUKUP"
"71","AB","BC","CUKUP"
"53","BC","BC","BAIK"
"3","B","BC","CUKUP"
"27","AB","B","BAIK"
"101","BC","B","BAIK"
"7","BC","BC","CUKUP"
"110","B","C","BAIK"
