0.971220663976734,0.00576897835092351,0.0230103576723423
0.0174104461817529,0.0176105656398136,0.964978988178434
0.00348208923198113,0.992995797644476,0.00352211312354305
0.0300725888936969,0.0304182497761961,0.939509161330107
0.0137832698893836,0.0139416977936299,0.972275032316987
0.971298908423478,0.00359785747192714,0.025103234104595
0.0236284625250015,0.0953286269637316,0.881042910511267
0.0254460362205866,0.102661596304424,0.871892367474989
0.00348208923198113,0.992995797644476,0.00352211312354305
0.00348208923198113,0.992995797644476,0.00352211312354305
0.0254460362205866,0.102661596304424,0.871892367474989
0.00348208923198113,0.992995797644476,0.00352211312354305
0.00348208923198113,0.992995797644476,0.00352211312354305
0.00348208923198113,0.992995797644476,0.00352211312354305
0.971220663976734,0.00576897835092351,0.0230103576723423
0.0254460367455988,0.256507750328935,0.718046212925467
0.971298908423478,0.00359785747192714,0.025103234104595
0.952199893236586,0.0239000533817071,0.0239000533817071
0.971298908423478,0.00359785747192714,0.025103234104595
0.0254460367455988,0.256507750328935,0.718046212925467
0.0330798477920289,0.033460074762881,0.93346007744509
0.0137832698893836,0.0139416977936299,0.972275032316987
0.11026616007354,0.778200256607932,0.111533583318527
0.0300725888936969,0.0304182497761961,0.939509161330107
0.0157523084478042,0.968314322642364,0.0159333689098321
0.0236284625250015,0.0953286269637316,0.881042910511267
0.0826996198497684,0.833650192869083,0.083650187281148
0.0413498097708442,0.916825096744392,0.0418250934847634
0.971220663976734,0.00576897835092351,0.0230103576723423
0.971298908423478,0.00359785747192714,0.025103234104595
0.0254460367455988,0.0257385190306685,0.948815444223733
0.0254460367455988,0.256507750328935,0.718046212925467
0.0157523084478042,0.968314322642364,0.0159333689098321
0.0330798477920289,0.93346007744509,0.033460074762881
0.971298908423478,0.00359785747192714,0.025103234104595
0.00348208923198113,0.992995797644476,0.00352211312354305
0.0137832698893836,0.0139416977936299,0.972275032316987
0.971220663976734,0.00576897835092351,0.0230103576723423
0.971220663976734,0.00576897835092351,0.0230103576723423
0.971298908423478,0.00359785747192714,0.025103234104595
0.971220663976734,0.00576897835092351,0.0230103576723423
0.0236284625250015,0.0953286269637316,0.881042910511267
0.00348208923198113,0.992995797644476,0.00352211312354305
0.00348208923198113,0.992995797644476,0.00352211312354305
0.952199893236586,0.0239000533817071,0.0239000533817071
0.971220663976734,0.00576897835092351,0.0230103576723423
0.971298908423478,0.00359785747192714,0.025103234104595
0.11026616007354,0.778200256607932,0.111533583318527
0.866159700549601,0.0669201497251996,0.0669201497251996
0.0174104461817529,0.0176105656398136,0.964978988178434
0.944233208756231,0.0278833956218844,0.0278833956218844
0.00348208923198113,0.992995797644476,0.00352211312354305
0.0236284625250015,0.0953286269637316,0.881042910511267
0.971298908423478,0.00359785747192714,0.025103234104595
0.00348208923198113,0.992995797644476,0.00352211312354305
0.971298908423478,0.00359785747192714,0.025103234104595
0.971298908423478,0.00359785747192714,0.025103234104595
0.0236284625250015,0.0953286269637316,0.881042910511267
0.0472569254775427,0.0478001068651681,0.904942967657289
